,x,y,name,area,url,title,abstract,index
1470,-0.0937,-0.0924,SNOWMASS21-TF10_TF0-CompF6_CompF0_Hank_Lamm-041,TF,https://www.snowmass21.org/docs/files/summaries/TF/SNOWMASS21-TF10_TF0-CompF6_CompF0_Hank_Lamm-041.pdf,Benchmarking Quantum Platforms with High Energy Physics,"Quantum computers promise solutions to problems limiting classical computers in many aspects of high energy physics, in particular finite density and real time evolution [1]. While recent results have demonstrated quantum advantage in a specially designed problem [2], calculations of interest to high energy physics appear to require more resources. In this LOI, we discuss how the history of success in co-designing lattice field theory problems with state-of-the-art classical hardware can be repeated with quantum hardware, emphasizing two points: model ladders and hardware evaluation. II. KOGUT’S LADDER The nearly fifty-year development of lattice field theory has both shaped and been",1470
1471,-0.0402,-0.1208,SNOWMASS21-TF10_TF0-CompF6_CompF0_Hank_Lamm-077,TF,https://www.snowmass21.org/docs/files/summaries/TF/SNOWMASS21-TF10_TF0-CompF6_CompF0_Hank_Lamm-077.pdf,Practical Quantum Advantages in High Energy Physics,"It was inevitable: a quantum calculation has been demonstrated by Google team [1] that would not easily1 be performed by a classical computer. This calculation, sampling pseudo-random quantum circuits, while a technical triumph, is not a practical result of use to scientists. In this way, the community is awaiting demonstrations of practical quantum advantage – solving a problem of interest using quantum hardware that is impractical for classical resources. In this LOI, we point out questions in high energy physics where practical quantum advantage could not only be shown, but may be required for their resolution. While not an exhaustive",1471
1472,-0.0939,-0.0658,SNOWMASS21-TF10_TF0-CompF6_CompF0_Hank_Lamm-079,TF,https://www.snowmass21.org/docs/files/summaries/TF/SNOWMASS21-TF10_TF0-CompF6_CompF0_Hank_Lamm-079.pdf,Exploring Digitizations of Quantum Fields for Quantum Devices,"Large-scale quantum computing would be capable of solving problems of incredible interest for high energy physics [1]. Alas for the foreseeable future, hardware limitations will restrict the scope of problems approachable by quantum devices. To take advantage of these devices, efficient digitizations of quantum field theories (QFT) must be developed. By digitization, we mean the task of formulating, representing, and encoding QFT (choosing the basis) in ways useful for computational calculations. The conventional digitization of nonperturbative field theory used on classical computers – lattice field theory (LFT) – relies upon resources far beyond near-term quantum machines. In conventional LFT, fermionic",1472
1473,-0.0829,-0.1158,SNOWMASS21-TF10_TF0-CompF6_CompF0_Tanmoy_Bhattacharya-072,TF,https://www.snowmass21.org/docs/files/summaries/TF/SNOWMASS21-TF10_TF0-CompF6_CompF0_Tanmoy_Bhattacharya-072.pdf,Field theories on a quantum computer,": Quantum simulation of quantum field theories is likely to provide access to quantities that are not efficiently calculable by classical simulations. These include real time dynamics and simulation of field theories plagued by sign problems when they are formulated in Euclidean time. The nonperturbative definition of field theories in more than two dimen- sions usually proceeds by regularizing the theory on a spatial lattice, and tuning the parameters to a quantum critical point. To numerically simulate such a system on a finite quantum computer, the Hilbert space at each lattice site or link needs to be further truncated to",1473
1474,-0.0029,-0.1186,SNOWMASS21-TF10_TF0_Giddings-092,TF,https://www.snowmass21.org/docs/files/summaries/TF/SNOWMASS21-TF10_TF0_Giddings-092.pdf,Quantum structure of gravity and black holes,"Reconciling gravity with quantum principles is one of the most profound problems in theory. A key facet of this problem is the “unitarity crisis” for black hole evolution. This raises the important structural question of how to think about subsystems and localization of information in quantum gravity. Paralleling field theory, the answer to this is expected to be an important ingredient in the mathematical structure of the theory. If black holes behave similarly to familiar subsystems, unitarity demands new interactions that transfer entanglement from them. Such interactions can be parameterized in an effective approach, and merit further investigation. A related",1474
1475,-0.0933,-0.115,SNOWMASS21-TF10_TF5-CompF6_CompF0-080,TF,https://www.snowmass21.org/docs/files/summaries/TF/SNOWMASS21-TF10_TF5-CompF6_CompF0-080.pdf,Designing Quantum Algorithms for State Preparation,"Quantum computing has great potential in guiding the future of precise theory calculations needed for particle and nuclear physics. To date, lattice QCD has proved to be a reliable way of performing non- perturbative Quantum Field Theory computations for certain problems, but not all; Lattice QCD compu- tation, usually carried out as a MCMC with real positive probability on the Euclidean space-time, faces several profound and fundamental difficulties, such as the sign problem, that are relevant for thermody- namics with finite particle density (chemical potential), or particle scattering, which are, in general, closely related to features of locally Minkowski space-time.",1475
1476,-0.0864,-0.1521,SNOWMASS21-TF10_TF5_yannickmeurice-007,TF,https://www.snowmass21.org/docs/files/summaries/TF/SNOWMASS21-TF10_TF5_yannickmeurice-007.pdf,The need for fast and easy access to facilities for quantum computation/simulations,"The need for fast and easy access to facilities for quantum computation/simulations Yannick Meurice, Judah Unmuth-Yockey, Simon Catterall, David Berenstein, Michael McGuigan, Seth Lloyd, Richard Brower, Alexei Bazavov, Muhammad Asaduzzaman, and Stephen Jordan for the QuLAT collaboration August 9, 2020 Quantum Information Science (QIS) is at the heart of important problems at the frontier of our understanding of high-energy physics (HEP). These include consistent formulations of quantum gravity, the evolution of the early universe, dealing with fermions with a sign problem and real-time calculations for strongly interacting particles. As we gain better control of the manipulation of small quantum systems,",1476
1477,-0.0048,0.1267,SNOWMASS21-TF11_TF0-NF5_NF0-RF4_RF0-053,TF,https://www.snowmass21.org/docs/files/summaries/TF/SNOWMASS21-TF11_TF0-NF5_NF0-RF4_RF0-053.pdf,Bridging particle and nuclear physics,"The interpretation of current and future searches of neutrinoless double beta decay (0νββ) at the ton-scale and beyond in terms of mechanisms for lepton number violation is a multi- scale problem, involving the new physics, hadronic, and nuclear scales. Effective field theory (EFT), complemented by lattice QCD and nuclear many body methods, provides the bridge between the relevant scales. We outline recent progress, challenges, and possible future directions in this area that interfaces particle and nuclear theory. Neutrinoless double beta decay (0νββ) is the process where two neutrons inside an atomic nucleus are transmuted into two protons and two electrons",1477
1478,0.0695,0.2151,SNOWMASS21-TF11_TF0-NF6_NF0-CompF2_CompF0_Noemi_Rocco-090,TF,https://www.snowmass21.org/docs/files/summaries/TF/SNOWMASS21-TF11_TF0-NF6_NF0-CompF2_CompF0_Noemi_Rocco-090.pdf,Snowmass2021 - Letter of Interest Microscopic approaches to neutrino-nucleus,"Precise theoretical calculations of neutrino scattering cross sections on target nuclei are essential to the success of the experimental program at short- and long-baseline neutrino oscillation facilities. These calculations require a quantitative understanding of all the reaction mechanisms, including single- nucleon interactions and many-body nuclear dynamics, that are at play in the broad range of energies and momenta relevant to oscillation experiments. One of the major goals is to quantify the impact of nuclear and hadronic uncertainties on the extraction of neutrino oscillation parameters. With this LOI we highlight the importance of microscopic calculations of lepton-nucleus cross sections and motivate",1478
1479,0.2387,0.2377,SNOWMASS21-TF11_TF9-NF4_NF10-IF6_IF0_Alex_Friedland-085,TF,https://www.snowmass21.org/docs/files/summaries/TF/SNOWMASS21-TF11_TF9-NF4_NF10-IF6_IF0_Alex_Friedland-085.pdf,Snowmass2021 - Letter of Interest Deciphering explosion physics from the supernova,": Core-collapse supernovae are some of the most spectacular phenomena in nature. They greatly influence the properties of the universe we live in, shaping the Galaxy and seeding it with heavy elements. Yet, their exact mechanism is not completely established and continues to fuel a lot of active research. With the advent of the large, next-generation underground neutrino detectors, the neutrino burst from the next galactic core-collapse supernova will allow us to observe the development of the explosion in real time, during the first crucial ten seconds. How to read this signal, relate it to the underlying physical processes, and",1479
1480,0.0342,-0.1055,SNOWMASS21-TF1_TF0-057,TF,https://www.snowmass21.org/docs/files/summaries/TF/SNOWMASS21-TF1_TF0-057.pdf,Snowmass2021 - Letter of Interest Peering inside Black Holes with Gravitational Waves,": In classical General Relativity (GR) the interiors of Black Holes (BHs) are not only singular but, if rotating, also admit closed timelike curves, violating causality. 1 This feature occurs at macroscopic distance scales, far larger than the microscopic Planck scale LP l . When quantum effects are considered, severe conflicts with statistical thermodynamics, conservation of probability and an enormous BH entropy arise also at the macroscopic horizon scale. 2,3 This suggests that a low energy semi-classical Effective Field Theory (EFT) approach should be applicable. In this LOI such an approach based the conformal anomaly is proposed, which leads to",1480
1481,0.003,-0.166,SNOWMASS21-TF1_TF10-RF3_RF0-CF7_CF0_Daniel_Carney-056,TF,https://www.snowmass21.org/docs/files/summaries/TF/SNOWMASS21-TF1_TF10-RF3_RF0-CF7_CF0_Daniel_Carney-056.pdf,Laboratory experiments in quantum gravity,"controllable laboratory experiments would provide a third and crucial component to the dawning era of experimental quantum gravity. In recent years, building on foundational conceptual proposals [5, 6] and the classic experiment of Page and Geiker [7], a number of authors have discussed the idea of performing such lab- scale experiments to probe key questions about the quantum nature of gravity (see e.g. [8] for a review and extensive citations). The core question these experiments aim to answer is whether perturbatively quantized general relativity, viewed as an effective quantum field theory [9, 10], is the correct theory of nature at",1481
1482,-0.0244,-0.0145,SNOWMASS21-TF1_TF8-031,TF,https://www.snowmass21.org/docs/files/summaries/TF/SNOWMASS21-TF1_TF8-031.pdf,Snowmass2021 - Letter of Interest Moduli Stabilization and Landscape Statistics,": This Letter of Interest proposes to study statistical distributions in the string landscape of quantities of interest for phenomenologists. The statistics of such quantities, for example the supersymmetry breaking scale, has been extensively studied in the past. However, the effects of Kähler moduli stabilization on the distributions has not been systematically addressed. The implications can be quite drastic – for example, in type IIB flux compactifications one generally obtains unstable vacua when the F-terms of the dilaton and the complex structure moduli are larger than the F-terms of the Kähler moduli. This implies that the distribution of the supersymmetry",1482
1483,0.041,-0.1351,SNOWMASS21-TF2_TF0-058,TF,https://www.snowmass21.org/docs/files/summaries/TF/SNOWMASS21-TF2_TF0-058.pdf,Snowmass2021 - Letter of Interest Gravitational waves from compact binary coalescence,": Motivated by the observation of gravitational waves from coalescing binaries, the analytic com- putation of gravitational scattering processes have made tremendous progress recently. Increasing the accu- racy of our understanding of the gravitational two-body dynamics is the basic ingredient for building better waveform templates to improve the physics output of gravitational wave detection from coalescing bina- ries. Effective field theory techniques have proven very powerful so far in this investigation and new tools like the double copy and multiloop techniques are expected to produce new results to take the theoretical investigation to unprecedented perturbative level. 1 Motivation. The detections",1483
